coffee_type,size,variety,sugar,sugar_type,milk,extra,cost
flat white hot,XL,100% arabica,medium,white,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,white,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,white,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,white,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,white,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,white,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,white,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,white,evapore,,3.6
flat white hot,XL,100% arabica,medium,white,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,white,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,white,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,white,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,white,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,white,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,white,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,white,almond,,4.0
flat white hot,XL,100% arabica,medium,white,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,white,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,white,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,white,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,white,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,white,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,white,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,white,coconut,,4.0
flat white hot,XL,100% arabica,medium,white,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,white,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,white,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,white,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,white,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,white,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,white,coconut,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,white,oat,,4.0
flat white hot,XL,100% arabica,medium,white,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,white,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,white,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,white,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,white,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,white,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,white,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,brown,,,3.6
flat white hot,XL,100% arabica,medium,brown,,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,brown,,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,brown,,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,brown,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,brown,,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,brown,,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,brown,,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,brown,fresh,,3.6
flat white hot,XL,100% arabica,medium,brown,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,brown,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,brown,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,brown,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,brown,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,brown,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,brown,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,brown,evapore,,3.6
flat white hot,XL,100% arabica,medium,brown,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,brown,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,brown,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,brown,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,brown,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,brown,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,brown,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,brown,almond,,4.0
flat white hot,XL,100% arabica,medium,brown,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,brown,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,brown,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,brown,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,brown,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,brown,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,brown,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,brown,coconut,,4.0
flat white hot,XL,100% arabica,medium,brown,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,brown,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,brown,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,brown,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,brown,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,brown,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,brown,coconut,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,brown,oat,,4.0
flat white hot,XL,100% arabica,medium,brown,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,brown,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,brown,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,brown,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,brown,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,brown,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,brown,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,saccharin,,,3.6
flat white hot,XL,100% arabica,medium,saccharin,,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,saccharin,,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,saccharin,fresh,,3.6
flat white hot,XL,100% arabica,medium,saccharin,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,saccharin,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,saccharin,evapore,,3.6
flat white hot,XL,100% arabica,medium,saccharin,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,saccharin,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,saccharin,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,saccharin,almond,,4.0
flat white hot,XL,100% arabica,medium,saccharin,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,saccharin,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,saccharin,coconut,,4.0
flat white hot,XL,100% arabica,medium,saccharin,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,saccharin,coconut,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,saccharin,oat,,4.0
flat white hot,XL,100% arabica,medium,saccharin,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,saccharin,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,saccharin,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,stevia,,,3.6
flat white hot,XL,100% arabica,medium,stevia,,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,stevia,,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,stevia,fresh,,3.6
flat white hot,XL,100% arabica,medium,stevia,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,stevia,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,stevia,evapore,,3.6
flat white hot,XL,100% arabica,medium,stevia,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium,stevia,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium,stevia,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,medium,stevia,almond,,4.0
flat white hot,XL,100% arabica,medium,stevia,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,stevia,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,stevia,coconut,,4.0
flat white hot,XL,100% arabica,medium,stevia,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,stevia,coconut,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,stevia,oat,,4.0
flat white hot,XL,100% arabica,medium,stevia,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium,stevia,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium,stevia,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,medium,honey,,,3.9
flat white hot,XL,100% arabica,medium,honey,,chocolate syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,,strawberry syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,,caramel syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,,hazelnut syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,,vanilla syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,,cinnamon powder,3.9
flat white hot,XL,100% arabica,medium,honey,,chocolate powder,3.9
flat white hot,XL,100% arabica,medium,honey,fresh,,3.9
flat white hot,XL,100% arabica,medium,honey,fresh,chocolate syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,fresh,strawberry syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,fresh,caramel syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,fresh,hazelnut syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,fresh,vanilla syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,fresh,cinnamon powder,3.9
flat white hot,XL,100% arabica,medium,honey,fresh,chocolate powder,3.9
flat white hot,XL,100% arabica,medium,honey,evapore,,3.9
flat white hot,XL,100% arabica,medium,honey,evapore,chocolate syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,evapore,strawberry syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,evapore,caramel syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,evapore,hazelnut syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,evapore,vanilla syrup,4.199999999999999
flat white hot,XL,100% arabica,medium,honey,evapore,cinnamon powder,3.9
flat white hot,XL,100% arabica,medium,honey,evapore,chocolate powder,3.9
flat white hot,XL,100% arabica,medium,honey,almond,,4.3
flat white hot,XL,100% arabica,medium,honey,almond,chocolate syrup,4.6
flat white hot,XL,100% arabica,medium,honey,almond,strawberry syrup,4.6
flat white hot,XL,100% arabica,medium,honey,almond,caramel syrup,4.6
flat white hot,XL,100% arabica,medium,honey,almond,hazelnut syrup,4.6
flat white hot,XL,100% arabica,medium,honey,almond,vanilla syrup,4.6
flat white hot,XL,100% arabica,medium,honey,almond,cinnamon powder,4.3
flat white hot,XL,100% arabica,medium,honey,almond,chocolate powder,4.3
flat white hot,XL,100% arabica,medium,honey,coconut,,4.3
flat white hot,XL,100% arabica,medium,honey,coconut,chocolate syrup,4.6
flat white hot,XL,100% arabica,medium,honey,coconut,strawberry syrup,4.6
flat white hot,XL,100% arabica,medium,honey,coconut,caramel syrup,4.6
flat white hot,XL,100% arabica,medium,honey,coconut,hazelnut syrup,4.6
flat white hot,XL,100% arabica,medium,honey,coconut,vanilla syrup,4.6
flat white hot,XL,100% arabica,medium,honey,coconut,cinnamon powder,4.3
flat white hot,XL,100% arabica,medium,honey,coconut,chocolate powder,4.3
flat white hot,XL,100% arabica,medium,honey,oat,,4.3
flat white hot,XL,100% arabica,medium,honey,oat,chocolate syrup,4.6
flat white hot,XL,100% arabica,medium,honey,oat,strawberry syrup,4.6
flat white hot,XL,100% arabica,medium,honey,oat,caramel syrup,4.6
flat white hot,XL,100% arabica,medium,honey,oat,hazelnut syrup,4.6
flat white hot,XL,100% arabica,medium,honey,oat,vanilla syrup,4.6
flat white hot,XL,100% arabica,medium,honey,oat,cinnamon powder,4.3
flat white hot,XL,100% arabica,medium,honey,oat,chocolate powder,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,white,,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,white,,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,white,fresh,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,white,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,white,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,white,evapore,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,white,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,white,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,white,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,white,almond,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,white,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,white,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,white,coconut,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,white,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,white,coconut,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,white,oat,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,white,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,white,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,white,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,brown,,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,brown,,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,brown,,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,brown,fresh,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,brown,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,brown,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,brown,evapore,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,brown,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,brown,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,brown,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,brown,almond,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,brown,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,brown,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,brown,coconut,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,brown,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,brown,coconut,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,brown,oat,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,brown,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,brown,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,brown,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,fresh,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,evapore,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,almond,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,coconut,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,coconut,chocolate powder,4.0
