coffee_type,size,variety,sugar,sugar_type,milk,extra,cost
cappuccino latte,single,100% arabica,medium,saccharin,,,2.6
cappuccino latte,single,100% arabica,medium,saccharin,,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium,saccharin,,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium,saccharin,fresh,,2.6
cappuccino latte,single,100% arabica,medium,saccharin,fresh,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,fresh,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,fresh,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,fresh,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,fresh,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,fresh,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium,saccharin,fresh,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium,saccharin,evapore,,2.6
cappuccino latte,single,100% arabica,medium,saccharin,evapore,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,evapore,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,evapore,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,evapore,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,evapore,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium,saccharin,evapore,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium,saccharin,evapore,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium,saccharin,almond,,3.0
cappuccino latte,single,100% arabica,medium,saccharin,almond,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,almond,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,almond,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,almond,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,almond,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,almond,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium,saccharin,almond,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium,saccharin,coconut,,3.0
cappuccino latte,single,100% arabica,medium,saccharin,coconut,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,coconut,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,coconut,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,coconut,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,coconut,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,coconut,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium,saccharin,coconut,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium,saccharin,oat,,3.0
cappuccino latte,single,100% arabica,medium,saccharin,oat,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,oat,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,oat,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,oat,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,oat,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium,saccharin,oat,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium,saccharin,oat,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium,stevia,,,2.6
cappuccino latte,single,100% arabica,medium,stevia,,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium,stevia,,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium,stevia,fresh,,2.6
cappuccino latte,single,100% arabica,medium,stevia,fresh,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,fresh,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,fresh,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,fresh,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,fresh,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,fresh,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium,stevia,fresh,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium,stevia,evapore,,2.6
cappuccino latte,single,100% arabica,medium,stevia,evapore,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,evapore,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,evapore,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,evapore,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,evapore,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium,stevia,evapore,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium,stevia,evapore,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium,stevia,almond,,3.0
cappuccino latte,single,100% arabica,medium,stevia,almond,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,almond,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,almond,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,almond,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,almond,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,almond,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium,stevia,almond,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium,stevia,coconut,,3.0
cappuccino latte,single,100% arabica,medium,stevia,coconut,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,coconut,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,coconut,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,coconut,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,coconut,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,coconut,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium,stevia,coconut,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium,stevia,oat,,3.0
cappuccino latte,single,100% arabica,medium,stevia,oat,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,oat,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,oat,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,oat,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,oat,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium,stevia,oat,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium,stevia,oat,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium,honey,,,2.9
cappuccino latte,single,100% arabica,medium,honey,,chocolate syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,,strawberry syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,,caramel syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,,hazelnut syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,,vanilla syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,,cinnamon powder,2.9
cappuccino latte,single,100% arabica,medium,honey,,chocolate powder,2.9
cappuccino latte,single,100% arabica,medium,honey,fresh,,2.9
cappuccino latte,single,100% arabica,medium,honey,fresh,chocolate syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,fresh,strawberry syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,fresh,caramel syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,fresh,hazelnut syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,fresh,vanilla syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,fresh,cinnamon powder,2.9
cappuccino latte,single,100% arabica,medium,honey,fresh,chocolate powder,2.9
cappuccino latte,single,100% arabica,medium,honey,evapore,,2.9
cappuccino latte,single,100% arabica,medium,honey,evapore,chocolate syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,evapore,strawberry syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,evapore,caramel syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,evapore,hazelnut syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,evapore,vanilla syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium,honey,evapore,cinnamon powder,2.9
cappuccino latte,single,100% arabica,medium,honey,evapore,chocolate powder,2.9
cappuccino latte,single,100% arabica,medium,honey,almond,,3.3
cappuccino latte,single,100% arabica,medium,honey,almond,chocolate syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,almond,strawberry syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,almond,caramel syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,almond,hazelnut syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,almond,vanilla syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,almond,cinnamon powder,3.3
cappuccino latte,single,100% arabica,medium,honey,almond,chocolate powder,3.3
cappuccino latte,single,100% arabica,medium,honey,coconut,,3.3
cappuccino latte,single,100% arabica,medium,honey,coconut,chocolate syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,coconut,strawberry syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,coconut,caramel syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,coconut,hazelnut syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,coconut,vanilla syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,coconut,cinnamon powder,3.3
cappuccino latte,single,100% arabica,medium,honey,coconut,chocolate powder,3.3
cappuccino latte,single,100% arabica,medium,honey,oat,,3.3
cappuccino latte,single,100% arabica,medium,honey,oat,chocolate syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,oat,strawberry syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,oat,caramel syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,oat,hazelnut syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,oat,vanilla syrup,3.6
cappuccino latte,single,100% arabica,medium,honey,oat,cinnamon powder,3.3
cappuccino latte,single,100% arabica,medium,honey,oat,chocolate powder,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,white,,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,white,,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,white,fresh,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,white,fresh,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,fresh,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,fresh,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,fresh,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,fresh,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,fresh,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,white,fresh,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,white,evapore,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,white,evapore,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,evapore,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,evapore,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,evapore,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,evapore,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,white,evapore,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,white,evapore,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,white,almond,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,white,almond,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,almond,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,almond,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,almond,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,almond,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,almond,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,white,almond,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,white,coconut,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,white,coconut,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,coconut,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,coconut,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,coconut,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,coconut,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,coconut,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,white,coconut,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,white,oat,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,white,oat,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,oat,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,oat,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,oat,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,oat,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,white,oat,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,white,oat,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,brown,,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,brown,,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,brown,,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,brown,fresh,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,brown,fresh,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,fresh,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,fresh,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,fresh,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,fresh,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,fresh,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,brown,fresh,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,brown,evapore,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,brown,evapore,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,evapore,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,evapore,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,evapore,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,evapore,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,brown,evapore,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,brown,evapore,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,brown,almond,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,brown,almond,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,almond,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,almond,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,almond,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,almond,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,almond,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,brown,almond,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,brown,coconut,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,brown,coconut,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,coconut,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,coconut,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,coconut,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,coconut,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,coconut,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,brown,coconut,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,brown,oat,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,brown,oat,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,oat,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,oat,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,oat,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,oat,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,brown,oat,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,brown,oat,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,fresh,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,fresh,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,fresh,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,fresh,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,fresh,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,fresh,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,fresh,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,fresh,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,evapore,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,evapore,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,evapore,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,evapore,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,evapore,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,evapore,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,evapore,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,evapore,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,almond,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,almond,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,almond,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,almond,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,almond,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,almond,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,almond,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,almond,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,coconut,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,coconut,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,coconut,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,coconut,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,coconut,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,coconut,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,coconut,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,coconut,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,oat,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,oat,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,oat,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,oat,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,oat,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,oat,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,oat,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,saccharin,oat,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,fresh,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,fresh,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,fresh,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,fresh,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,fresh,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,fresh,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,fresh,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,fresh,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,evapore,,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,evapore,chocolate syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,evapore,strawberry syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,evapore,caramel syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,evapore,hazelnut syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,evapore,vanilla syrup,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,evapore,cinnamon powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,evapore,chocolate powder,2.6
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,almond,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,almond,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,almond,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,almond,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,almond,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,almond,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,almond,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,almond,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,coconut,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,coconut,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,coconut,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,coconut,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,coconut,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,coconut,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,coconut,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,coconut,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,oat,,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,oat,chocolate syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,oat,strawberry syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,oat,caramel syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,oat,hazelnut syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,oat,vanilla syrup,3.3
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,oat,cinnamon powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,stevia,oat,chocolate powder,3.0
cappuccino latte,single,100% arabica,medium-to-sweet,honey,,,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,honey,,chocolate syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium-to-sweet,honey,,strawberry syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium-to-sweet,honey,,caramel syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium-to-sweet,honey,,hazelnut syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium-to-sweet,honey,,vanilla syrup,3.1999999999999997
cappuccino latte,single,100% arabica,medium-to-sweet,honey,,cinnamon powder,2.9
cappuccino latte,single,100% arabica,medium-to-sweet,honey,,chocolate powder,2.9
